"id","climateId","availableNitrogen","pctSand","soilDepth"
26705,6292,60,33.8,4.3600001335144
26706,6292,60,33.9,57.4000015258789
26707,6292,60,34.1,4.3600001335144
26708,6292,60,34.7,4.3600001335144
26709,6292,60,34.7,57.4000015258789
26710,6292,60,35,4.3600001335144
26711,6292,60,35.1,4.3600001335144
26712,6292,60,35.4,57.4000015258789
26713,6292,60,36,4.3600001335144
26714,6292,60,36,4.3600001335144
26715,6292,60,36.7,57.4000015258789
26716,6292,60,36.8,4.3600001335144
26717,6292,60,37,4.3600001335144
26718,6292,60,37.7,4.3600001335144
26719,6292,60,37.8,4.3600001335144
26720,6292,60,37.9,57.4000015258789
26721,6292,60,38.5,4.3600001335144
26722,6292,60,38.8,4.3600001335144
26723,6292,60,38.9,57.4000015258789
26724,6292,60,39.7,57.4000015258789
26725,6292,60,39.8,4.3600001335144
26726,6292,60,40.9,4.3600001335144
26727,6292,60,41.8,4.3600001335144
26728,6292,60,42.6,4.3600001335144
26729,6292,60,43.3,4.3600001335144
26730,6292,60,43.9,4.3600001335144
26731,6292,60,44.4,4.3600001335144
26732,6292,60,44.5,4.3600001335144
26733,6292,60,45.2,4.3600001335144
26734,6292,60,45.3,4.3600001335144
26735,6292,60,46,4.3600001335144
26736,6292,60,46.2,4.3600001335144
26737,6292,60,46.5,4.3600001335144
26738,6292,60,47,4.3600001335144
26739,6292,60,47.1,4.3600001335144
26740,6292,60,47.1,4.3600001335144
26741,6292,60,47.2,4.3600001335144
26742,6292,60,47.5,4.3600001335144
26743,6292,60,47.6,4.3600001335144
26744,6292,60,48,4.3600001335144
26745,6292,60,48,4.3600001335144
26746,6292,60,48.3,4.3600001335144
26747,6292,60,48.3,4.3600001335144
26748,6292,60,48.5,4.3600001335144
26749,6292,60,48.6,4.3600001335144
26750,6292,60,48.6,4.3600001335144
26751,6292,60,48.8,4.3600001335144
26752,6292,60,48.9,4.3600001335144
26753,6292,60,49.1,4.3600001335144
26754,6292,60,49.3,4.3600001335144
26755,6292,60,49.4,4.3600001335144
26756,6292,60,49.4,4.3600001335144
26757,6292,60,49.6,4.3600001335144
26758,6292,60,49.6,4.3600001335144
26759,6292,60,49.7,4.3600001335144
26760,6292,60,50.3,4.3600001335144
26761,6292,60,50.5,4.3600001335144
26762,6292,60,50.6,4.3600001335144
26763,6292,60,51,4.3600001335144
26764,6292,60,51.4,4.3600001335144
26765,6292,60,52,4.3600001335144
26766,6292,60,52.4,4.3600001335144
26767,6292,60,53.8,4.3600001335144
26768,6292,61,18.6,4.3600001335144
26769,6292,61,19.1,4.3600001335144
26770,6292,61,19.6,4.3600001335144
26771,6292,61,20.1,4.3600001335144
26772,6292,61,20.2,4.3600001335144
26773,6292,61,20.5,4.3600001335144
26774,6292,61,20.6,4.3600001335144
26775,6292,61,20.7,4.3600001335144
26776,6292,61,21.1,4.3600001335144
26777,6292,61,24.4,4.3600001335144
26778,6292,61,25.6,4.3600001335144
26779,6292,61,26.1,4.3600001335144
26780,6292,61,26.7,4.3600001335144
26781,6292,61,27.4,4.3600001335144
26782,6292,61,27.8,4.3600001335144
26783,6292,61,28.6,4.3600001335144
26784,6292,61,28.8,4.3600001335144
26785,6292,61,29.5,4.3600001335144
26786,6292,61,29.8,4.3600001335144
26787,6292,61,30.6,4.3600001335144
26788,6292,61,30.7,4.3600001335144
26789,6292,61,31.6,4.3600001335144
26790,6292,61,32.5,4.3600001335144
26791,6292,61,32.8,4.3600001335144
26792,6292,61,33.5,4.3600001335144
26793,6292,61,34.5,4.3600001335144
26794,6292,61,35.2,4.3600001335144
26795,6292,61,37,4.3600001335144
26796,6292,61,37.9,4.3600001335144
26797,6292,61,40.2,4.3600001335144
26798,6292,61,42,4.3600001335144
26799,6292,61,50.4,4.3600001335144
26800,6292,61,51.1,4.3600001335144
26801,6292,61,51.2,4.3600001335144
26802,6292,61,51.8,4.3600001335144
26803,6292,61,52.1,4.3600001335144
26804,6292,61,52.5,4.3600001335144
26805,6292,61,52.9,4.3600001335144
26806,6292,61,53.1,4.3600001335144
26807,6292,61,53.8,4.3600001335144
26808,6292,62,53.8,4.3600001335144
26809,6292,63,53.8,4.3600001335144
26810,6293,52,33,57.4000015258789
26811,6293,52,33.4,57.4000015258789
26812,6293,52,33.6,57.4000015258789
26813,6293,52,34,57.4000015258789
26814,6293,52,34.2,57.4000015258789
26815,6293,52,34.5,57.4000015258789
26816,6293,52,34.7,57.4000015258789
26817,6293,52,35.1,57.4000015258789
26818,6293,53,27.7,57.4000015258789
26819,6293,53,28.2,57.4000015258789
26820,6293,53,28.3,57.4000015258789
26821,6293,53,28.8,57.4000015258789
26822,6293,53,29.3,57.4000015258789
26823,6293,53,29.4,57.4000015258789
26824,6293,53,29.9,57.4000015258789
26825,6293,53,30,57.4000015258789
26826,6293,53,30.4,57.4000015258789
26827,6293,53,30.5,57.4000015258789
26828,6293,53,30.7,57.4000015258789
26829,6293,53,30.9,57.4000015258789
26830,6293,53,31,57.4000015258789
26831,6293,53,31.1,57.4000015258789
26832,6293,53,31.2,57.4000015258789
26833,6293,53,31.4,57.4000015258789
26834,6293,53,31.5,57.4000015258789
26835,6293,53,31.8,57.4000015258789
26836,6293,53,31.9,57.4000015258789
26837,6293,53,32,57.4000015258789
26838,6293,53,32.3,57.4000015258789
26839,6293,53,32.4,57.4000015258789
26840,6293,53,32.5,57.4000015258789
26841,6293,53,32.7,57.4000015258789
26842,6293,53,32.8,57.4000015258789
26843,6293,53,33.1,57.4000015258789
26844,6293,53,33.2,57.4000015258789
26845,6293,53,33.4,57.4000015258789
26846,6293,53,33.8,57.4000015258789
26847,6293,53,33.9,57.4000015258789
26848,6293,53,34,57.4000015258789
26849,6293,53,34.3,57.4000015258789
26850,6293,53,34.4,57.4000015258789
26851,6293,53,34.5,57.4000015258789
26852,6293,53,34.7,57.4000015258789
26853,6293,53,34.8,57.4000015258789
26854,6293,53,34.9,57.4000015258789
26855,6293,53,35,57.4000015258789
26856,6293,53,35.2,57.4000015258789
26857,6293,53,35.3,57.4000015258789
26858,6293,53,35.4,57.4000015258789
26859,6293,53,35.5,57.4000015258789
26860,6293,53,35.6,57.4000015258789
26861,6293,53,35.7,57.4000015258789
26862,6293,53,35.8,57.4000015258789
26863,6293,53,36.2,57.4000015258789
26864,6293,53,36.3,57.4000015258789
26865,6293,53,36.6,57.4000015258789
26866,6293,53,36.8,57.4000015258789
26867,6293,53,36.9,57.4000015258789
26868,6293,53,37,57.4000015258789
26869,6293,53,37.3,57.4000015258789
26870,6293,53,37.4,57.4000015258789
26871,6293,53,37.5,57.4000015258789
26872,6293,53,37.6,57.4000015258789
26873,6293,53,37.8,57.4000015258789
26874,6293,53,37.9,57.4000015258789
26875,6293,53,38,57.4000015258789
26876,6293,53,38.2,57.4000015258789
26877,6293,53,38.3,57.4000015258789
26878,6293,53,38.4,57.4000015258789
26879,6293,53,38.5,57.4000015258789
26880,6293,53,38.6,57.4000015258789
26881,6293,53,38.8,57.4000015258789
26882,6293,53,38.9,57.4000015258789
26883,6293,53,39,57.4000015258789
26884,6293,53,39.1,57.4000015258789
26885,6293,53,39.2,57.4000015258789
26886,6293,53,39.3,57.4000015258789
26887,6293,53,39.5,57.4000015258789
26888,6293,53,39.6,57.4000015258789
26889,6293,53,39.7,57.4000015258789
26890,6293,53,39.8,57.4000015258789
26891,6293,53,39.9,57.4000015258789
26892,6293,53,40.1,57.4000015258789
26893,6293,53,42.6,57.4000015258789
26894,6293,53,42.7,57.4000015258789
26895,6293,53,43,57.4000015258789
26896,6293,53,43.1,57.4000015258789
26897,6293,53,43.4,57.4000015258789
26898,6293,53,43.8,57.4000015258789
26899,6293,53,44.2,57.4000015258789
26900,6293,54,31.4,57.4000015258789
26901,6293,54,32,57.4000015258789
26902,6293,54,32.3,57.4000015258789
26903,6293,54,32.9,57.4000015258789
26904,6293,54,33.3,57.4000015258789
26905,6293,54,33.4,57.4000015258789
26906,6293,54,33.8,57.4000015258789
26907,6293,54,33.9,57.4000015258789
26908,6293,54,34.8,57.4000015258789
26909,6293,54,35.2,57.4000015258789
26910,6293,54,35.3,57.4000015258789
26911,6293,54,35.4,57.4000015258789
26912,6293,54,35.7,57.4000015258789
26913,6293,54,35.8,57.4000015258789
26914,6293,54,35.9,57.4000015258789
26915,6293,54,36.2,57.4000015258789
26916,6293,54,36.3,57.4000015258789
26917,6293,54,36.8,57.4000015258789
26918,6293,54,36.9,57.4000015258789
26919,6293,54,37.2,57.4000015258789
26920,6293,54,37.3,57.4000015258789
26921,6293,54,37.4,57.4000015258789
26922,6293,54,37.6,57.4000015258789
26923,6293,54,37.8,57.4000015258789
26924,6293,54,37.9,57.4000015258789
26925,6293,54,38,57.4000015258789
26926,6293,54,38.3,57.4000015258789
26927,6293,54,38.4,57.4000015258789
26928,6293,54,38.7,57.4000015258789
26929,6293,54,38.8,57.4000015258789
26930,6293,54,39,57.4000015258789
26931,6293,54,39.1,57.4000015258789
26932,6293,54,39.2,57.4000015258789
26933,6293,54,39.3,57.4000015258789
26934,6293,54,39.4,57.4000015258789
26935,6293,54,39.5,57.4000015258789
26936,6293,54,39.6,57.4000015258789
26937,6293,54,39.7,57.4000015258789
26938,6293,54,39.9,57.4000015258789
26939,6293,54,40,57.4000015258789
26940,6293,54,40.1,57.4000015258789
26941,6293,54,40.3,57.4000015258789
26942,6293,54,40.4,57.4000015258789
26943,6293,54,40.5,57.4000015258789
26944,6293,54,40.6,57.4000015258789
26945,6293,54,40.7,57.4000015258789
26946,6293,54,40.8,57.4000015258789
26947,6293,54,40.9,57.4000015258789
26948,6293,54,41,57.4000015258789
26949,6293,54,41.2,57.4000015258789
26950,6293,54,41.4,57.4000015258789
26951,6293,54,41.5,57.4000015258789
26952,6293,54,41.6,57.4000015258789
26953,6293,54,41.7,57.4000015258789
26954,6293,54,41.8,57.4000015258789
26955,6293,54,41.9,57.4000015258789
26956,6293,54,42,57.4000015258789
26957,6293,54,42.1,57.4000015258789
26958,6293,54,42.2,57.4000015258789
26959,6293,54,42.3,57.4000015258789
26960,6293,54,42.5,57.4000015258789
26961,6293,54,42.6,57.4000015258789
26962,6293,54,42.7,57.4000015258789
26963,6293,54,42.8,57.4000015258789
26964,6293,54,42.9,57.4000015258789
26965,6293,54,43,57.4000015258789
26966,6293,54,43.1,57.4000015258789
26967,6293,54,43.3,57.4000015258789
26968,6293,54,43.4,57.4000015258789
26969,6293,54,43.6,57.4000015258789
26970,6293,54,43.7,57.4000015258789
26971,6293,54,43.8,57.4000015258789
26972,6293,54,43.9,57.4000015258789
26973,6293,54,44,57.4000015258789
26974,6293,54,44.1,57.4000015258789
26975,6293,54,44.2,57.4000015258789
26976,6293,54,44.3,57.4000015258789
26977,6293,54,44.4,57.4000015258789
26978,6293,54,44.5,57.4000015258789
26979,6293,54,44.6,57.4000015258789
26980,6293,54,44.7,57.4000015258789
26981,6293,54,44.8,57.4000015258789
26982,6293,54,44.9,57.4000015258789
26983,6293,54,45,57.4000015258789
26984,6293,54,45.2,57.4000015258789
26985,6293,54,45.3,57.4000015258789
26986,6293,54,45.4,57.4000015258789
26987,6293,54,45.5,57.4000015258789
26988,6293,54,45.8,57.4000015258789
26989,6293,54,45.9,57.4000015258789
26990,6293,54,46.2,57.4000015258789
26991,6293,54,46.3,57.4000015258789
26992,6293,54,46.6,57.4000015258789
26993,6293,54,46.8,57.4000015258789
26994,6293,54,47.1,57.4000015258789
26995,6293,55,34.4,57.4000015258789
26996,6293,55,34.9,57.4000015258789
26997,6293,55,35.7,57.4000015258789
26998,6293,55,36.2,57.4000015258789
26999,6293,55,36.7,57.4000015258789
27000,6293,55,37.1,57.4000015258789
27001,6293,55,37.3,57.4000015258789
27002,6293,55,37.5,57.4000015258789
27003,6293,55,37.8,57.4000015258789
27004,6293,55,38.2,57.4000015258789
27005,6293,55,38.6,57.4000015258789
27006,6293,55,39,57.4000015258789
27007,6293,55,39.3,57.4000015258789
27008,6293,55,39.4,57.4000015258789
27009,6293,55,39.7,57.4000015258789
27010,6293,55,40,57.4000015258789
27011,6293,55,40.4,57.4000015258789
27012,6293,55,40.7,57.4000015258789
27013,6293,55,41,57.4000015258789
27014,6293,55,41.2,57.4000015258789
27015,6293,55,41.3,57.4000015258789
27016,6293,55,41.5,57.4000015258789
27017,6293,55,41.6,57.4000015258789
27018,6293,55,41.8,57.4000015258789
27019,6293,55,42.1,57.4000015258789
27020,6293,55,42.3,57.4000015258789
27021,6293,55,42.6,57.4000015258789
27022,6293,55,42.9,57.4000015258789
27023,6293,55,43.1,57.4000015258789
27024,6293,55,43.3,57.4000015258789
27025,6293,55,43.5,57.4000015258789
27026,6293,55,43.6,57.4000015258789
27027,6293,55,43.8,57.4000015258789
27028,6293,55,43.9,57.4000015258789
27029,6293,55,44.1,57.4000015258789
27030,6293,55,44.2,57.4000015258789
27031,6293,55,44.5,57.4000015258789
27032,6293,55,44.6,57.4000015258789
27033,6293,55,44.7,57.4000015258789
27034,6293,55,44.9,57.4000015258789
27035,6293,55,45,57.4000015258789
27036,6293,55,45.2,57.4000015258789
27037,6293,55,45.3,57.4000015258789
27038,6293,55,45.4,57.4000015258789
27039,6293,55,45.5,57.4000015258789
27040,6293,55,45.6,57.4000015258789
27041,6293,55,45.7,57.4000015258789
27042,6293,55,45.8,57.4000015258789
27043,6293,55,45.9,57.4000015258789
27044,6293,55,46,57.4000015258789
27045,6293,55,46.1,57.4000015258789
27046,6293,55,46.2,57.4000015258789
27047,6293,55,46.3,57.4000015258789
27048,6293,55,46.4,57.4000015258789
27049,6293,55,46.5,57.4000015258789
27050,6293,55,46.6,57.4000015258789
27051,6293,55,46.7,57.4000015258789
27052,6293,55,46.8,57.4000015258789
27053,6293,55,46.9,57.4000015258789
27054,6293,55,47,57.4000015258789
27055,6293,55,47.1,57.4000015258789
27056,6293,55,47.2,57.4000015258789
27057,6293,55,47.3,57.4000015258789
27058,6293,55,47.4,57.4000015258789
27059,6293,55,47.5,57.4000015258789
27060,6293,55,47.6,57.4000015258789
27061,6293,55,47.7,57.4000015258789
27062,6293,55,47.8,57.4000015258789
27063,6293,55,48,57.4000015258789
27064,6293,55,48.3,57.4000015258789
27065,6293,55,48.5,57.4000015258789
27066,6293,56,38,57.4000015258789
27067,6293,56,38.5,57.4000015258789
27068,6293,56,38.9,57.4000015258789
27069,6293,56,39.3,57.4000015258789
27070,6293,56,39.7,57.4000015258789
27071,6293,56,40.1,57.4000015258789
27072,6293,56,40.2,57.4000015258789
27073,6293,56,40.5,57.4000015258789
27074,6293,56,40.6,57.4000015258789
27075,6293,56,40.8,57.4000015258789
27076,6293,56,41,57.4000015258789
27077,6293,56,41.3,57.4000015258789
27078,6293,56,41.6,57.4000015258789
27079,6293,56,42,57.4000015258789
27080,6293,56,42.3,57.4000015258789
27081,6293,56,42.5,57.4000015258789
27082,6293,56,42.6,57.4000015258789
27083,6293,56,42.8,57.4000015258789
27084,6293,56,42.9,57.4000015258789
27085,6293,56,43.1,57.4000015258789
27086,6293,56,43.2,57.4000015258789
27087,6293,56,43.5,57.4000015258789
27088,6293,56,43.7,57.4000015258789
27089,6293,56,44,57.4000015258789
27090,6293,56,44.5,57.4000015258789
27091,6293,56,44.9,57.4000015258789
27092,6293,56,45.3,57.4000015258789
27093,6293,56,45.4,57.4000015258789
27094,6293,56,45.7,57.4000015258789
27095,6293,56,45.8,57.4000015258789
27096,6293,56,46.1,57.4000015258789
27097,6293,56,46.2,57.4000015258789
27098,6293,56,46.4,57.4000015258789
27099,6293,56,46.6,57.4000015258789
27100,6293,56,46.9,57.4000015258789
27101,6293,56,47.2,57.4000015258789
27102,6293,56,47.5,57.4000015258789
27103,6293,56,47.7,57.4000015258789
27104,6293,56,47.9,57.4000015258789
27105,6293,56,48,57.4000015258789
27106,6293,56,48.1,57.4000015258789
27107,6293,56,48.2,57.4000015258789
27108,6293,56,48.3,57.4000015258789
27109,6293,56,48.4,57.4000015258789
27110,6293,56,48.5,57.4000015258789
27111,6293,56,48.6,57.4000015258789
27112,6293,56,48.7,57.4000015258789
27113,6293,56,48.8,57.4000015258789
27114,6293,56,48.9,57.4000015258789
27115,6293,56,49,57.4000015258789
27116,6293,56,49.1,57.4000015258789
27117,6293,56,49.2,57.4000015258789
27118,6293,56,49.3,57.4000015258789
27119,6293,56,49.4,57.4000015258789
27120,6293,56,49.5,57.4000015258789
27121,6293,56,49.6,57.4000015258789
27122,6293,56,49.7,57.4000015258789
27123,6293,56,49.8,57.4000015258789
27124,6293,56,49.9,57.4000015258789
27125,6293,56,50.1,57.4000015258789
27126,6293,56,50.2,57.4000015258789
27127,6293,57,39.8,57.4000015258789
27128,6293,57,40.8,57.4000015258789
27129,6293,57,41.2,57.4000015258789
27130,6293,57,41.6,57.4000015258789
27131,6293,57,41.9,57.4000015258789
27132,6293,57,42,57.4000015258789
27133,6293,57,42.3,57.4000015258789
27134,6293,57,42.7,57.4000015258789
27135,6293,57,43,57.4000015258789
27136,6293,57,43.3,57.4000015258789
27137,6293,57,43.6,57.4000015258789
27138,6293,57,43.9,57.4000015258789
27139,6293,57,44.2,57.4000015258789
27140,6293,57,44.4,57.4000015258789
27141,6293,57,44.7,57.4000015258789
27142,6293,57,44.9,57.4000015258789
27143,6293,57,45.1,57.4000015258789
27144,6293,57,45.4,57.4000015258789
27145,6293,57,45.6,57.4000015258789
27146,6293,57,45.8,57.4000015258789
27147,6293,57,46,57.4000015258789
27148,6293,57,46.5,57.4000015258789
27149,6293,57,46.9,57.4000015258789
27150,6293,57,47.3,57.4000015258789
27151,6293,57,47.6,57.4000015258789
27152,6293,57,47.9,57.4000015258789
27153,6293,57,48.1,57.4000015258789
27154,6293,57,48.4,57.4000015258789
27155,6293,57,48.7,57.4000015258789
27156,6293,57,49,57.4000015258789
27157,6293,57,49.2,57.4000015258789
27158,6293,57,49.4,57.4000015258789
27159,6293,57,49.6,57.4000015258789
27160,6293,57,50,57.4000015258789
27161,6293,57,50.1,57.4000015258789
27162,6293,57,50.2,57.4000015258789
27163,6293,57,50.3,57.4000015258789
27164,6293,57,50.4,57.4000015258789
27165,6293,57,50.5,57.4000015258789
27166,6293,57,50.6,57.4000015258789
27167,6293,57,50.7,57.4000015258789
27168,6293,57,50.8,57.4000015258789
27169,6293,57,50.9,57.4000015258789
27170,6293,57,51,57.4000015258789
27171,6293,57,51.1,57.4000015258789
27172,6293,57,51.2,57.4000015258789
27173,6293,57,51.3,57.4000015258789
27174,6293,57,51.4,57.4000015258789
27175,6293,57,51.5,57.4000015258789
27176,6293,57,51.6,57.4000015258789
27177,6293,57,51.7,57.4000015258789
27178,6293,57,51.9,57.4000015258789
27179,6293,57,52,57.4000015258789
27180,6293,57,52.1,57.4000015258789
27181,6293,57,52.2,57.4000015258789
27182,6293,57,52.3,57.4000015258789
27183,6293,57,52.4,57.4000015258789
27184,6293,57,52.5,57.4000015258789
27185,6293,58,43.3,57.4000015258789
27186,6293,58,43.7,57.4000015258789
27187,6293,58,44,57.4000015258789
27188,6293,58,44.3,57.4000015258789
27189,6293,58,44.6,57.4000015258789
27190,6293,58,45.3,57.4000015258789
27191,6293,58,45.6,57.4000015258789
27192,6293,58,45.8,57.4000015258789
27193,6293,58,46.1,57.4000015258789
27194,6293,58,46.3,57.4000015258789
27195,6293,58,46.5,57.4000015258789
27196,6293,58,46.8,57.4000015258789
27197,6293,58,47,57.4000015258789
27198,6293,58,47.1,57.4000015258789
27199,6293,58,48.4,57.4000015258789
27200,6293,58,48.5,57.4000015258789
27201,6293,58,48.7,57.4000015258789
27202,6293,58,48.8,57.4000015258789
27203,6293,58,49,57.4000015258789
27204,6293,58,49.3,57.4000015258789
27205,6293,58,49.6,57.4000015258789
27206,6293,58,49.9,57.4000015258789
27207,6293,58,50.1,57.4000015258789
27208,6293,58,51.4,57.4000015258789
27209,6293,58,51.5,57.4000015258789
27210,6293,58,51.7,57.4000015258789
27211,6293,58,51.8,57.4000015258789
27212,6293,58,52,57.4000015258789
27213,6293,58,52.6,57.4000015258789
27214,6293,58,52.7,57.4000015258789
27215,6293,58,52.8,57.4000015258789
27216,6293,58,52.9,57.4000015258789
27217,6293,58,53.8,4.3600001335144
27218,6293,58,53.8,57.4000015258789
27219,6293,59,44.9,57.4000015258789
27220,6293,59,47.1,4.3600001335144
27221,6293,59,47.3,4.3600001335144
27222,6293,59,47.6,4.3600001335144
27223,6293,59,47.8,57.4000015258789
27224,6293,59,48,57.4000015258789
27225,6293,59,48.2,57.4000015258789
27226,6293,59,50.1,4.3600001335144
27227,6293,59,50.2,57.4000015258789
27228,6293,59,50.3,57.4000015258789
27229,6293,59,50.5,57.4000015258789
27230,6293,59,50.6,57.4000015258789
27231,6293,59,50.7,57.4000015258789
27232,6293,59,50.8,57.4000015258789
27233,6293,59,50.9,57.4000015258789
27234,6293,59,51,57.4000015258789
27235,6293,59,51.2,57.4000015258789
27236,6293,59,53.8,4.3600001335144
27237,6293,59,53.8,57.4000015258789
27238,6293,60,46.9,4.3600001335144
27239,6293,60,49.7,4.3600001335144
27240,6293,60,49.9,4.3600001335144
27241,6293,60,53.8,4.3600001335144
27242,6293,60,53.8,57.4000015258789
27243,6293,61,53.8,4.3600001335144
27244,6293,61,53.8,57.4000015258789
27245,6293,62,53.8,4.3600001335144
27246,6293,62,53.8,57.4000015258789
27247,6293,63,53.8,4.3600001335144
27248,6293,63,53.8,57.4000015258789
27249,6294,43,53.8,57.4000015258789
27250,6294,44,53.3,57.4000015258789
27251,6294,44,53.4,57.4000015258789
27252,6294,44,53.5,57.4000015258789
27253,6294,44,53.6,57.4000015258789
27254,6294,44,53.8,4.3600001335144
27255,6294,44,53.8,57.4000015258789
27256,6294,45,53,4.3600001335144
27257,6294,45,53.1,4.3600001335144
27258,6294,45,53.2,4.3600001335144
27259,6294,45,53.3,4.3600001335144
27260,6294,45,53.4,4.3600001335144
27261,6294,45,53.4,57.4000015258789
27262,6294,45,53.5,57.4000015258789
27263,6294,45,53.6,57.4000015258789
27264,6294,45,53.7,57.4000015258789
27265,6294,45,53.8,4.3600001335144
27266,6294,46,52.8,4.3600001335144
27267,6294,46,52.9,4.3600001335144
27268,6294,46,53,4.3600001335144
27269,6294,46,53.1,4.3600001335144
27270,6294,46,53.2,4.3600001335144
27271,6294,46,53.3,4.3600001335144
27272,6294,46,53.4,4.3600001335144
27273,6294,46,53.5,4.3600001335144
27274,6294,46,53.6,4.3600001335144
27275,6294,46,53.6,57.4000015258789
27276,6294,46,53.7,57.4000015258789
27277,6294,46,53.8,4.3600001335144
27278,6294,47,49.5,57.4000015258789
27279,6294,47,49.8,57.4000015258789
27280,6294,47,50,57.4000015258789
27281,6294,47,50.2,57.4000015258789
27282,6294,47,52.4,4.3600001335144
27283,6294,47,52.6,4.3600001335144
27284,6294,47,52.7,4.3600001335144
27285,6294,47,52.8,4.3600001335144
27286,6294,47,53,4.3600001335144
27287,6294,47,53.1,4.3600001335144
27288,6294,47,53.2,4.3600001335144
27289,6294,47,53.3,4.3600001335144
27290,6294,47,53.4,4.3600001335144
27291,6294,47,53.5,4.3600001335144
27292,6294,47,53.6,4.3600001335144
27293,6294,47,53.7,4.3600001335144
27294,6294,47,53.7,57.4000015258789
27295,6294,47,53.8,4.3600001335144
27296,6294,47,53.8,57.4000015258789
27297,6294,48,49,57.4000015258789
27298,6294,48,49.2,57.4000015258789
27299,6294,48,49.5,57.4000015258789
27300,6294,48,49.7,57.4000015258789
27301,6294,48,49.9,57.4000015258789
27302,6294,48,50,57.4000015258789
27303,6294,48,50.2,57.4000015258789
27304,6294,48,50.4,57.4000015258789
27305,6294,48,50.6,57.4000015258789
27306,6294,48,51.1,57.4000015258789
27307,6294,48,51.3,57.4000015258789
27308,6294,48,52.2,4.3600001335144
27309,6294,48,52.3,4.3600001335144
27310,6294,48,52.5,4.3600001335144
27311,6294,48,52.6,4.3600001335144
27312,6294,48,52.7,4.3600001335144
27313,6294,48,52.9,4.3600001335144
27314,6294,48,53,4.3600001335144
27315,6294,48,53.3,4.3600001335144
27316,6294,48,53.4,4.3600001335144
27317,6294,48,53.6,4.3600001335144
27318,6294,48,53.7,4.3600001335144
27319,6294,48,53.8,4.3600001335144
27320,6294,48,53.8,57.4000015258789
27321,6294,49,48.6,57.4000015258789
27322,6294,49,48.7,57.4000015258789
27323,6294,49,48.9,57.4000015258789
27324,6294,49,49.2,57.4000015258789
27325,6294,49,49.4,57.4000015258789
27326,6294,49,49.7,57.4000015258789
27327,6294,49,49.9,57.4000015258789
27328,6294,49,50.2,57.4000015258789
27329,6294,49,50.4,57.4000015258789
27330,6294,49,50.6,57.4000015258789
27331,6294,49,51.7,57.4000015258789
27332,6294,49,51.9,57.4000015258789
27333,6294,49,52,57.4000015258789
27334,6294,49,52.2,57.4000015258789
27335,6294,49,52.3,4.3600001335144
27336,6294,49,52.5,4.3600001335144
27337,6294,49,52.6,4.3600001335144
27338,6294,49,52.7,4.3600001335144
27339,6294,49,52.8,4.3600001335144
27340,6294,49,52.9,4.3600001335144
27341,6294,49,53.2,4.3600001335144
27342,6294,49,53.3,4.3600001335144
27343,6294,49,53.5,4.3600001335144
27344,6294,49,53.6,4.3600001335144
27345,6294,49,53.7,4.3600001335144
27346,6294,49,53.8,4.3600001335144
27347,6294,50,48,57.4000015258789
27348,6294,50,48.3,57.4000015258789
27349,6294,50,48.6,57.4000015258789
27350,6294,50,48.9,57.4000015258789
27351,6294,50,49.1,57.4000015258789
27352,6294,50,49.2,57.4000015258789
27353,6294,50,49.4,57.4000015258789
27354,6294,50,49.7,57.4000015258789
27355,6294,50,49.9,57.4000015258789
27356,6294,50,50.2,57.4000015258789
27357,6294,50,50.4,57.4000015258789
27358,6294,50,50.6,57.4000015258789
27359,6294,50,50.7,57.4000015258789
27360,6294,50,50.9,57.4000015258789
27361,6294,50,51.1,57.4000015258789
27362,6294,50,51.3,57.4000015258789
27363,6294,50,51.5,57.4000015258789
27364,6294,50,51.7,57.4000015258789
27365,6294,50,51.9,57.4000015258789
27366,6294,50,52.1,57.4000015258789
27367,6294,50,52.2,57.4000015258789
27368,6294,50,52.4,57.4000015258789
27369,6294,50,52.6,57.4000015258789
27370,6294,50,52.7,57.4000015258789
27371,6294,50,52.8,4.3600001335144
27372,6294,50,53,4.3600001335144
27373,6294,50,53.3,4.3600001335144
27374,6294,50,53.5,4.3600001335144
27375,6294,50,53.6,4.3600001335144
27376,6294,50,53.7,4.3600001335144
27377,6294,50,53.8,4.3600001335144
27378,6294,50,53.8,57.4000015258789
27379,6294,51,46,57.4000015258789
27380,6294,51,46.4,57.4000015258789
27381,6294,51,46.7,57.4000015258789
27382,6294,51,47,57.4000015258789
27383,6294,51,47.6,57.4000015258789
27384,6294,51,47.7,57.4000015258789
27385,6294,51,47.9,57.4000015258789
27386,6294,51,48,57.4000015258789
27387,6294,51,48.3,57.4000015258789
27388,6294,51,48.5,57.4000015258789
27389,6294,51,48.6,57.4000015258789
27390,6294,51,48.8,57.4000015258789
27391,6294,51,49.1,57.4000015258789
27392,6294,51,49.4,57.4000015258789
27393,6294,51,49.7,57.4000015258789
27394,6294,51,49.9,57.4000015258789
27395,6294,51,50,57.4000015258789
27396,6294,51,50.2,57.4000015258789
27397,6294,51,50.4,57.4000015258789
27398,6294,51,50.5,57.4000015258789
27399,6294,51,50.7,57.4000015258789
27400,6294,51,50.9,57.4000015258789
27401,6294,51,51,57.4000015258789
27402,6294,51,51.2,57.4000015258789
27403,6294,51,51.3,57.4000015258789
27404,6294,51,51.6,57.4000015258789
27405,6294,51,51.7,57.4000015258789
27406,6294,51,52,57.4000015258789
27407,6294,51,52.1,57.4000015258789
27408,6294,51,52.3,57.4000015258789
27409,6294,51,52.4,57.4000015258789
27410,6294,51,52.6,57.4000015258789
